Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Transaction_Amount,Balance_After_Transaction,Interest_Accrued,Fee_Charged,Region,Customer_Satisfaction
INV11385,2022-02-27 17:00:00,CUST1045,Credit,Interest,40369.21,7287.44,194.78,130.88,,4
INV10528,2022-01-23 00:00:00,CUST1033,Savings,Withdrawal,34773.58,72645.6,436.23,205.51,West,4
INV10028,2022-01-02 04:00:00,CUST1088,Credit,Deposit,42674.74,83199.23,199.16,68.24,South,4
INV12167,2022-04-01 07:00:00,CUST1039,,Fee,45708.68,47183.31,96.05,137.79,East,3
INV10212,2022-01-09 20:00:00,CUST1051,Credit,,14096.76,68719.92,442.7,200.55,South,5
INV11490,2022-03-04 02:00:00,CUST1050,Savings,Withdrawal,21767.18,43805.2,160.06,43.09,,2
INV12555,2022-04-17 11:00:00,CUST1015,Credit,,33876.56,16845.43,291.36,78.54,West,3
INV12051,2022-03-27 11:00:00,CUST1083,Checking,Interest,1324.62,70697.7,108.13,188.33,West,3
INV11764,2022-03-15 12:00:00,CUST1044,,Withdrawal,19603.14,11604.87,426.78,2.77,West,4
INV11011,2022-02-12 03:00:00,CUST1058,Investment,,21083.5,73162.26,335.55,289.8,West,5
INV11639,2022-03-10 07:00:00,CUST1092,Savings,Deposit,41670.55,1985.34,220.9,138.11,South,
INV11033,2022-02-13 01:00:00,CUST1039,Investment,Fee,46071.75,51598.2,116.5,88.54,South,2
INV12158,2022-03-31 22:00:00,CUST1001,Savings,Withdrawal,45841.16,3422.14,66.73,141.87,East,5
INV10594,2022-01-25 18:00:00,CUST1098,Checking,Withdrawal,7581.37,41796.97,397.58,40.77,,5
INV12616,2022-04-20 00:00:00,CUST1029,Investment,Fee,45320.51,12945.82,468.47,192.82,East,2
INV11954,2022-03-23 10:00:00,CUST1059,,Deposit,3189.81,2945.53,475.44,33.97,North,5
INV10683,2022-01-29 11:00:00,CUST1035,Credit,Fee,34485.03,62655.33,402.74,26.47,West,3
INV11388,2022-02-27 20:00:00,CUST1036,Investment,Withdrawal,47720.3,96934.79,150.19,180.33,East,2
INV11282,2022-02-23 10:00:00,CUST1081,Checking,Interest,14626.63,51832.75,150.63,165.95,South,4
INV12206,2022-04-02 22:00:00,CUST1060,Savings,Withdrawal,41961.23,31879.26,342.47,298.95,South,5
INV11554,2022-03-06 18:00:00,CUST1007,Credit,,3145.48,53335.74,279.24,80.17,South,2
INV12807,2022-04-27 23:00:00,CUST1068,Checking,Fee,41613.57,89633.08,462.32,223.74,,5
INV12501,2022-04-15 05:00:00,CUST1038,Credit,Deposit,22576.64,596.75,183.35,55.17,,1
INV12973,2022-05-04 21:00:00,CUST1085,Savings,Deposit,513.46,21478.6,65.36,45.68,South,
INV11933,2022-03-22 13:00:00,CUST1079,Checking,Interest,20392.88,28690.01,495.2,40.77,West,1
INV10115,2022-01-05 19:00:00,CUST1062,Credit,Fee,42648.68,24992.53,0.12,161.81,East,2
INV12719,2022-04-24 07:00:00,CUST1035,Investment,Deposit,13160.85,31897.91,262.89,152.26,East,5
INV11987,2022-03-24 19:00:00,CUST1031,Investment,Interest,39222.56,55739.92,71.43,164.13,,3
INV11739,2022-03-14 11:00:00,CUST1078,Savings,Deposit,45594.51,64846.77,124.33,271.22,North,3
INV11273,2022-02-23 01:00:00,CUST1040,Credit,Deposit,32991.58,25447.55,326.04,118.66,North,4
INV11504,2022-03-04 16:00:00,CUST1097,Savings,,46437.18,28663.45,483.13,161.85,East,2
INV11955,2022-03-23 11:00:00,CUST1002,Investment,Withdrawal,11061.73,88426.31,22.92,111.54,,1
INV12214,2022-04-03 06:00:00,CUST1028,Credit,Interest,5423.38,51848.43,160.22,79.94,West,2
INV12471,2022-04-13 23:00:00,CUST1034,Savings,Deposit,11352.03,63950.56,257.74,150.02,,1
INV12384,2022-04-10 08:00:00,CUST1067,,,38580.86,35083.92,204.69,18.89,West,4
INV10881,2022-02-06 17:00:00,CUST1080,Investment,Withdrawal,18721.56,18468.94,229.12,19.71,,3
INV10831,2022-02-04 15:00:00,CUST1003,Credit,Interest,11928.97,62350.98,262.89,61.41,East,5
INV12449,2022-04-13 01:00:00,CUST1059,,,24832.53,61243.76,193.75,18.61,South,1
INV12619,2022-04-20 03:00:00,CUST1077,,Deposit,18459.12,68879.93,488.83,95.4,South,
INV10364,2022-01-16 04:00:00,CUST1048,Investment,Interest,459.84,90891.52,329.36,148.35,West,1
INV12419,2022-04-11 19:00:00,CUST1006,Checking,Withdrawal,29340.71,83590.65,381.75,8.59,North,
INV12463,2022-04-13 15:00:00,CUST1097,Checking,,438.37,80977.77,200.22,110.31,South,1
INV12229,2022-04-03 21:00:00,CUST1088,Investment,Deposit,13315.26,37068.8,38.17,57.31,South,3
INV11104,2022-02-16 00:00:00,CUST1061,Investment,Withdrawal,31555.4,66680.37,156.12,209.91,South,2
INV11807,2022-03-17 07:00:00,CUST1052,Savings,,33071.41,80421.88,477.12,18.61,,4
INV12609,2022-04-19 17:00:00,CUST1011,Savings,Interest,3725.83,6916.94,387.76,277.19,North,2
INV11184,2022-02-19 08:00:00,CUST1009,Investment,,20404.05,80056.03,427.62,171.56,East,
INV12736,2022-04-25 00:00:00,CUST1061,Checking,Interest,14158.02,46844.77,79.65,289.14,,3
INV11957,2022-03-23 13:00:00,CUST1045,Savings,,27299.67,99225.63,496.71,34.4,West,1
INV10484,2022-01-21 04:00:00,CUST1000,Savings,,36718.16,71683.71,287.49,165.42,East,5
INV10847,2022-02-05 07:00:00,CUST1053,Investment,,17485.76,94100.52,431.67,35.45,West,3
INV11814,2022-03-17 14:00:00,CUST1077,Checking,Withdrawal,48432.25,20086.67,350.97,32.44,East,
INV11281,2022-02-23 09:00:00,CUST1006,,,12984.93,75318.99,377.18,204.35,,4
INV12770,2022-04-26 10:00:00,CUST1092,,Withdrawal,4126.63,57077.91,107.04,147.44,West,5
INV10776,2022-02-02 08:00:00,CUST1045,Credit,Deposit,34672.16,79691.2,352.02,240.4,North,4
INV12011,2022-03-25 19:00:00,CUST1039,,Interest,33289.11,82231.71,201.22,238.18,South,5
INV11866,2022-03-19 18:00:00,CUST1028,,Deposit,15641.01,2426.38,190.79,136.64,East,
INV10462,2022-01-20 06:00:00,CUST1093,Credit,,22810.42,46985.4,382.98,212.93,,4
INV10837,2022-02-04 21:00:00,CUST1094,Checking,Interest,42780.89,12816.52,351.57,268.13,,1
INV10767,2022-02-01 23:00:00,CUST1062,Checking,,4062.17,41528.34,271.64,20.66,East,
INV10056,2022-01-03 08:00:00,CUST1089,Checking,Interest,40336.23,27208.77,493.21,269.47,North,
INV12088,2022-03-29 00:00:00,CUST1055,Investment,Deposit,27612.52,89595.84,184.84,232.54,,4
INV11252,2022-02-22 04:00:00,CUST1020,Credit,Fee,30210.49,9346.29,413.5,108.47,,5
INV10839,2022-02-04 23:00:00,CUST1038,Investment,Interest,12769.07,7397.87,441.12,63.48,North,2
INV12284,2022-04-06 04:00:00,CUST1061,,Fee,2375.75,54143.15,396.51,244.41,West,1
INV11713,2022-03-13 09:00:00,CUST1049,Checking,,43576.65,37055.82,88.38,212.62,West,3
INV10468,2022-01-20 12:00:00,CUST1015,,Interest,24280.03,89116.41,181.83,197.84,South,
INV11097,2022-02-15 17:00:00,CUST1023,Checking,Deposit,24064.6,25689.47,388.88,166.05,South,
INV10763,2022-02-01 19:00:00,CUST1040,Checking,Fee,410.33,95860.68,384.3,85.37,East,4
INV11432,2022-03-01 16:00:00,CUST1029,,Deposit,39065.04,1521.4,417.8,170.57,East,3
INV10113,2022-01-05 17:00:00,CUST1007,Checking,Interest,48110.17,36502.19,326.41,253.01,West,2
INV10681,2022-01-29 09:00:00,CUST1044,Credit,,6437.69,40056.22,409.43,28.8,West,3
INV10116,2022-01-05 20:00:00,CUST1010,Savings,Fee,19387.36,71908.94,327.96,38.42,,4
INV11956,2022-03-23 12:00:00,CUST1019,,,25626.86,74839.71,194.35,44.99,East,3
INV12815,2022-04-28 07:00:00,CUST1086,Credit,Fee,48197.55,95469.51,144.86,173.14,East,5
INV12817,2022-04-28 09:00:00,CUST1000,Credit,Fee,11376.72,56564.66,41.74,164.37,West,2
INV10510,2022-01-22 06:00:00,CUST1046,Checking,Fee,42924.93,47350.8,155.95,245.19,,4
INV12547,2022-04-17 03:00:00,CUST1092,Credit,Fee,16546.44,43734.11,221.03,290.15,South,5
INV10687,2022-01-29 15:00:00,CUST1060,Credit,Withdrawal,23457.31,40000.23,342.79,100.46,North,4
INV11978,2022-03-24 10:00:00,CUST1080,Credit,Deposit,14664.87,88523.42,335.59,278.08,West,5
INV12268,2022-04-05 12:00:00,CUST1075,Checking,Interest,30599.09,40211.47,228.03,255.55,North,4
INV11906,2022-03-21 10:00:00,CUST1080,Credit,Deposit,29122.05,7096.46,458.61,107.37,East,5
INV12459,2022-04-13 11:00:00,CUST1068,Checking,,30071.97,18437.97,197.27,156.54,,2
INV11261,2022-02-22 13:00:00,CUST1054,Savings,Deposit,20546.34,88394.55,199.57,69.7,South,3
INV10989,2022-02-11 05:00:00,CUST1024,Investment,Withdrawal,39791.38,36951.02,288.66,112.09,East,5
INV11588,2022-03-08 04:00:00,CUST1086,Investment,Deposit,6243.63,64549.2,277.35,68.17,West,3
INV12613,2022-04-19 21:00:00,CUST1081,Savings,Fee,45231.22,65497.74,379.21,51.15,East,
INV12774,2022-04-26 14:00:00,CUST1041,Credit,,31886.83,32410.39,40.51,137.64,South,2
INV10393,2022-01-17 09:00:00,CUST1066,Savings,Deposit,48472.38,63367.89,281.89,137.11,North,4
INV12849,2022-04-29 17:00:00,CUST1007,Credit,Deposit,35498.15,66719.98,253.68,115.62,North,2
INV11677,2022-03-11 21:00:00,CUST1055,Savings,Withdrawal,37315.25,99060.44,288.64,116.38,West,3
INV12688,2022-04-23 00:00:00,CUST1004,Investment,Deposit,15613.29,54098.87,341.29,13.04,West,3
INV10941,2022-02-09 05:00:00,CUST1072,Investment,Withdrawal,5517.5,54140.14,186.73,290.86,South,3
INV11879,2022-03-20 07:00:00,CUST1050,Credit,Deposit,443.37,75915.33,280.84,218.35,South,
INV12601,2022-04-19 09:00:00,CUST1054,Checking,Withdrawal,39289.78,39999.6,126.94,266.5,West,3
INV10060,2022-01-03 12:00:00,CUST1091,Credit,Interest,7854.29,51488.95,333.68,248.62,East,5
INV10283,2022-01-12 19:00:00,CUST1041,Investment,Withdrawal,41043.8,25099.61,455.71,140.41,East,1
INV10228,2022-01-10 12:00:00,CUST1095,Investment,Interest,3628.75,7982.29,243.02,21.31,North,1
INV11071,2022-02-14 15:00:00,CUST1037,,Interest,42623.0,23303.35,444.3,198.4,West,2
INV12429,2022-04-12 05:00:00,CUST1091,,Withdrawal,31650.36,45370.36,360.34,137.14,East,2
INV11715,2022-03-13 11:00:00,CUST1061,,,35640.56,33063.93,225.58,108.85,East,
INV10281,2022-01-12 17:00:00,CUST1030,Credit,,22786.72,70846.18,123.78,184.05,South,5
INV12491,2022-04-14 19:00:00,CUST1040,,Fee,35043.89,93388.42,489.59,128.48,East,4
INV10411,2022-01-18 03:00:00,CUST1041,,Deposit,3499.28,83749.28,326.04,242.25,,3
INV10931,2022-02-08 19:00:00,CUST1004,,Fee,6003.2,47081.82,300.23,107.69,East,3
INV12344,2022-04-08 16:00:00,CUST1071,Savings,Withdrawal,29056.51,57533.57,380.74,33.31,East,4
INV12061,2022-03-27 21:00:00,CUST1013,Savings,Deposit,5562.05,4343.63,446.77,253.57,South,2
INV12170,2022-04-01 10:00:00,CUST1035,Credit,Fee,373.57,95849.19,441.31,277.82,North,1
INV10590,2022-01-25 14:00:00,CUST1023,Savings,,12841.46,457.4,266.87,250.97,West,2
INV10017,2022-01-01 17:00:00,CUST1087,Credit,,20837.64,31426.16,93.52,182.87,North,3
INV11544,2022-03-06 08:00:00,CUST1016,Checking,Fee,10516.69,3501.05,166.7,186.81,North,
INV12127,2022-03-30 15:00:00,CUST1005,,Deposit,428.2,42701.44,395.58,38.99,,1
INV12456,2022-04-13 08:00:00,CUST1073,,Withdrawal,1524.36,34821.08,484.97,215.52,East,5
INV12234,2022-04-04 02:00:00,CUST1094,Investment,Fee,13909.66,15721.72,75.56,91.17,West,2
INV10729,2022-01-31 09:00:00,CUST1018,Investment,Fee,38606.76,26589.11,313.18,119.51,West,5
INV10286,2022-01-12 22:00:00,CUST1015,,Interest,19605.98,18071.64,376.18,236.09,,4
INV11779,2022-03-16 03:00:00,CUST1018,Checking,Fee,14384.63,34828.75,425.94,260.31,West,2
INV10728,2022-01-31 08:00:00,CUST1098,Investment,Interest,47782.42,15486.23,135.96,82.42,North,4
INV11014,2022-02-12 06:00:00,CUST1069,Credit,Fee,40326.73,55327.75,90.79,43.42,North,3
INV10737,2022-01-31 17:00:00,CUST1030,Savings,Interest,33852.07,88066.78,236.31,164.56,East,3
INV12032,2022-03-26 16:00:00,CUST1060,,,24041.37,6150.23,418.82,60.89,North,4
INV10482,2022-01-21 02:00:00,CUST1008,Savings,,23280.63,66752.32,261.48,196.18,,4
INV10066,2022-01-03 18:00:00,CUST1034,Credit,Withdrawal,27620.55,4220.91,99.05,58.23,,1
INV12542,2022-04-16 22:00:00,CUST1043,,Interest,49476.1,95677.09,159.22,100.15,South,1
INV12744,2022-04-25 08:00:00,CUST1038,Investment,Interest,3801.82,97009.45,239.25,3.65,South,
INV11401,2022-02-28 09:00:00,CUST1084,Investment,Withdrawal,15644.91,40385.72,371.4,200.26,South,4
INV10663,2022-01-28 15:00:00,CUST1012,Savings,Fee,34174.89,79566.65,23.45,157.47,South,5
INV12587,2022-04-18 19:00:00,CUST1065,,Interest,17039.35,28971.73,216.5,13.96,East,1
INV10362,2022-01-16 02:00:00,CUST1034,Credit,Fee,43722.11,57871.03,275.45,220.09,West,5
INV10688,2022-01-29 16:00:00,CUST1053,,Deposit,25226.19,64536.48,41.4,232.27,East,
INV10330,2022-01-14 18:00:00,CUST1020,,Deposit,34414.06,11748.64,140.58,48.88,,
INV10657,2022-01-28 09:00:00,CUST1008,Savings,Fee,21132.74,18374.11,84.05,169.1,South,1
INV10777,2022-02-02 09:00:00,CUST1034,Checking,Interest,8521.26,60054.03,372.32,73.91,,1
INV11462,2022-03-02 22:00:00,CUST1036,Checking,,6714.64,27442.69,268.7,2.87,,2
INV12409,2022-04-11 09:00:00,CUST1070,Credit,Fee,44651.14,51844.7,442.65,133.17,East,5
INV10820,2022-02-04 04:00:00,CUST1073,Checking,Withdrawal,1841.12,33645.08,441.46,129.58,West,
INV11722,2022-03-13 18:00:00,CUST1088,,Withdrawal,36388.04,33294.68,353.65,21.09,East,2
INV12585,2022-04-18 17:00:00,CUST1096,,Deposit,39561.95,31237.16,205.47,277.42,,4
INV10430,2022-01-18 22:00:00,CUST1014,Investment,Withdrawal,31308.64,89421.32,268.7,44.52,East,
INV10490,2022-01-21 10:00:00,CUST1088,Savings,Fee,24539.81,72317.81,245.96,6.23,West,3
INV10310,2022-01-13 22:00:00,CUST1037,Credit,,3824.36,70263.61,255.28,235.43,,3
INV10090,2022-01-04 18:00:00,CUST1071,Investment,Withdrawal,40907.03,30550.83,377.26,18.94,North,3
INV10423,2022-01-18 15:00:00,CUST1019,Savings,Fee,36815.33,6613.46,197.96,260.37,,5
INV10131,2022-01-06 11:00:00,CUST1047,Checking,Withdrawal,15500.18,8564.4,379.32,17.59,North,
INV11838,2022-03-18 14:00:00,CUST1062,Investment,Withdrawal,8361.11,76129.93,145.88,122.16,North,5
INV12654,2022-04-21 14:00:00,CUST1005,Investment,Withdrawal,22164.57,95450.6,34.74,286.43,East,5
INV11669,2022-03-11 13:00:00,CUST1067,Checking,Interest,28123.3,35042.27,292.18,214.67,East,
INV11042,2022-02-13 10:00:00,CUST1003,Savings,,30137.47,49913.49,122.58,184.07,West,5
INV10502,2022-01-21 22:00:00,CUST1015,,Withdrawal,5067.18,16714.54,327.78,126.59,West,4
INV10244,2022-01-11 04:00:00,CUST1037,Investment,Fee,25452.0,97769.67,459.78,50.31,East,1
INV11487,2022-03-03 23:00:00,CUST1001,Credit,Interest,5554.9,76162.73,173.2,264.57,West,1
INV12912,2022-05-02 08:00:00,CUST1095,Credit,Withdrawal,11684.75,59969.23,269.48,31.28,South,1
INV12125,2022-03-30 13:00:00,CUST1033,Credit,Fee,14954.4,61631.61,77.11,148.66,West,3
INV12560,2022-04-17 16:00:00,CUST1007,,Withdrawal,48825.33,88483.98,195.82,220.92,North,
INV12732,2022-04-24 20:00:00,CUST1085,Investment,,6744.44,4348.21,343.64,187.81,West,2
INV12579,2022-04-18 11:00:00,CUST1015,,Withdrawal,33427.75,98189.54,205.76,272.88,North,5
INV11811,2022-03-17 11:00:00,CUST1081,Savings,Deposit,26499.47,25319.0,172.77,68.24,East,4
INV10365,2022-01-16 05:00:00,CUST1016,Investment,Withdrawal,12897.97,2215.12,20.65,208.07,West,4
INV12174,2022-04-01 14:00:00,CUST1030,Credit,,9243.85,60010.44,483.13,51.15,South,3
INV10465,2022-01-20 09:00:00,CUST1054,Investment,Withdrawal,49072.57,41151.06,323.75,251.82,North,
INV10725,2022-01-31 05:00:00,CUST1084,Credit,,38768.84,93112.8,263.76,200.18,South,3
INV11183,2022-02-19 07:00:00,CUST1065,,Withdrawal,20777.8,95587.5,93.39,269.88,North,3
INV11148,2022-02-17 20:00:00,CUST1062,Credit,Withdrawal,20119.72,43301.49,224.26,253.53,West,1
INV12303,2022-04-06 23:00:00,CUST1018,,Interest,14634.1,91567.64,288.66,227.75,North,3
INV12225,2022-04-03 17:00:00,CUST1052,Investment,Interest,48219.53,27843.79,247.04,171.17,West,4
INV12937,2022-05-03 09:00:00,CUST1036,Savings,Fee,23934.4,6206.18,325.05,83.86,East,3
INV12787,2022-04-27 03:00:00,CUST1096,Savings,,49020.91,66791.64,375.79,160.66,South,2
INV11313,2022-02-24 17:00:00,CUST1062,Savings,Interest,41084.25,70711.26,70.41,72.78,North,5
INV10739,2022-01-31 19:00:00,CUST1053,Checking,Fee,4708.61,29044.79,346.09,107.37,West,4
INV10199,2022-01-09 07:00:00,CUST1026,Checking,Interest,18986.17,15068.83,109.82,47.63,,2
INV10652,2022-01-28 04:00:00,CUST1086,Savings,Withdrawal,25738.33,33894.73,323.79,82.72,East,
INV10241,2022-01-11 01:00:00,CUST1074,Investment,Deposit,20688.09,72350.62,36.91,216.29,West,1
INV12063,2022-03-27 23:00:00,CUST1081,Savings,,38581.73,38473.08,212.75,231.55,South,3
INV10021,2022-01-01 21:00:00,CUST1063,Savings,Interest,8902.21,51055.02,157.6,190.7,East,5
INV12417,2022-04-11 17:00:00,CUST1083,Investment,Deposit,33965.56,23295.26,101.14,245.47,South,2
INV10079,2022-01-04 07:00:00,CUST1017,Checking,Deposit,12997.12,71231.73,271.28,150.4,South,3
INV10979,2022-02-10 19:00:00,CUST1063,Investment,Withdrawal,6350.93,87863.87,328.4,217.22,East,
INV11210,2022-02-20 10:00:00,CUST1025,Savings,Interest,31676.87,10760.71,408.17,142.39,East,5
INV11296,2022-02-24 00:00:00,CUST1087,Checking,Withdrawal,42153.42,87728.14,71.92,38.57,East,2
INV11457,2022-03-02 17:00:00,CUST1099,Investment,Fee,12023.21,33940.25,107.92,46.72,East,
INV10846,2022-02-05 06:00:00,CUST1064,,Interest,31546.24,19119.29,234.47,50.31,East,2
INV10679,2022-01-29 07:00:00,CUST1070,,Fee,36949.03,84765.31,177.36,239.52,North,4
INV10597,2022-01-25 21:00:00,CUST1095,Investment,Fee,13208.0,19361.0,499.95,44.45,North,1
INV10050,2022-01-03 02:00:00,CUST1017,Savings,Withdrawal,27994.19,82067.59,22.79,153.36,West,2
INV10007,2022-01-01 07:00:00,CUST1086,Savings,,37289.23,77928.84,307.0,163.58,West,2
INV10196,2022-01-09 04:00:00,CUST1002,Investment,Withdrawal,2920.29,12849.56,266.74,188.07,South,4
INV12421,2022-04-11 21:00:00,CUST1000,,,23759.2,3656.96,6.43,282.15,West,1
INV11018,2022-02-12 10:00:00,CUST1020,Savings,,17085.07,79874.24,44.86,44.16,West,1
INV10860,2022-02-05 20:00:00,CUST1050,Savings,Withdrawal,11196.68,44981.06,243.28,257.87,South,
INV10963,2022-02-10 03:00:00,CUST1027,Savings,Fee,13352.3,95076.2,314.32,13.58,,4
INV11909,2022-03-21 13:00:00,CUST1092,Investment,Interest,41707.24,57342.07,315.64,286.64,West,2
INV10602,2022-01-26 02:00:00,CUST1036,Credit,Interest,6004.89,8125.65,266.7,290.12,South,4
INV12074,2022-03-28 10:00:00,CUST1007,Checking,Fee,17082.89,42361.31,20.65,114.48,South,1
INV10556,2022-01-24 04:00:00,CUST1066,Savings,Deposit,6172.96,77931.48,302.83,0.76,East,4
INV12446,2022-04-12 22:00:00,CUST1023,Investment,Interest,46666.19,94655.59,149.56,15.18,North,3
INV11275,2022-02-23 03:00:00,CUST1062,Investment,Withdrawal,34346.46,7116.71,314.32,54.49,North,5
INV12696,2022-04-23 08:00:00,CUST1030,Savings,Interest,2641.58,27082.57,84.64,4.93,South,
INV11035,2022-02-13 03:00:00,CUST1023,Savings,Fee,22294.48,72292.46,444.9,198.4,,
INV10778,2022-02-02 10:00:00,CUST1005,Checking,Withdrawal,13592.66,71121.87,75.56,74.57,West,1
INV10642,2022-01-27 18:00:00,CUST1056,,Withdrawal,35838.76,76962.64,184.98,127.64,West,5
INV10595,2022-01-25 19:00:00,CUST1035,Investment,Fee,22098.03,29824.92,101.31,98.61,South,4
INV12308,2022-04-07 04:00:00,CUST1022,Checking,,5072.25,29721.3,496.84,166.47,East,3
INV10210,2022-01-09 18:00:00,CUST1095,Checking,Fee,32812.39,57935.82,323.3,52.99,East,1
INV10203,2022-01-09 11:00:00,CUST1096,Savings,,4952.68,90777.43,155.6,68.31,South,2
INV12588,2022-04-18 20:00:00,CUST1084,,Interest,3213.59,46906.95,15.45,274.87,North,3
INV11631,2022-03-09 23:00:00,CUST1017,Savings,,36563.74,43849.28,44.86,246.73,West,4
INV10348,2022-01-15 12:00:00,CUST1026,Investment,Interest,31693.51,70308.82,208.91,17.1,South,1
INV10568,2022-01-24 16:00:00,CUST1001,Savings,Withdrawal,26379.52,66754.61,262.24,82.0,South,1
INV11986,2022-03-24 18:00:00,CUST1037,Checking,Interest,31379.03,98448.29,106.47,193.33,,5
INV12363,2022-04-09 11:00:00,CUST1086,Savings,Fee,46672.72,67144.14,3.7,264.46,,5
INV10080,2022-01-04 08:00:00,CUST1089,,Withdrawal,12740.54,86908.24,392.62,165.81,West,1
INV10613,2022-01-26 13:00:00,CUST1088,Savings,,4901.87,55119.25,233.65,220.92,South,3
INV12843,2022-04-29 11:00:00,CUST1009,Credit,Interest,39316.78,29454.31,113.38,195.14,West,3
INV11828,2022-03-18 04:00:00,CUST1063,Credit,Deposit,29745.69,46279.3,446.42,244.17,North,3
INV11615,2022-03-09 07:00:00,CUST1092,Investment,Deposit,8864.3,26266.73,75.52,252.68,West,5
INV11965,2022-03-23 21:00:00,CUST1099,Savings,,49944.98,88710.01,370.77,268.0,East,1
INV12126,2022-03-30 14:00:00,CUST1035,,Deposit,27995.64,43525.57,177.53,142.05,North,
INV11904,2022-03-21 08:00:00,CUST1026,Investment,Withdrawal,5120.19,29406.27,7.15,34.46,North,2
INV11558,2022-03-06 22:00:00,CUST1086,Savings,Interest,44286.24,24659.25,111.39,262.84,East,5
INV11237,2022-02-21 13:00:00,CUST1036,Savings,Deposit,34667.94,18796.5,145.45,183.6,South,1
INV11377,2022-02-27 09:00:00,CUST1091,Investment,Deposit,28054.73,47112.12,495.31,130.01,South,4
INV11900,2022-03-21 04:00:00,CUST1077,Credit,Interest,49056.75,92887.52,370.23,88.41,South,
INV12795,2022-04-27 11:00:00,CUST1007,Savings,Interest,47927.69,37470.67,303.84,35.46,West,5
INV10391,2022-01-17 07:00:00,CUST1053,Investment,Fee,33208.39,54205.39,14.55,190.7,West,4
INV10296,2022-01-13 08:00:00,CUST1008,,Fee,8346.55,59831.31,279.81,148.14,East,3
INV11774,2022-03-15 22:00:00,CUST1090,Investment,Interest,4330.37,72319.21,13.59,14.04,East,
INV10617,2022-01-26 17:00:00,CUST1018,Investment,Deposit,2821.77,33428.13,57.81,232.62,West,
INV10969,2022-02-10 09:00:00,CUST1013,,Withdrawal,24967.15,10490.84,277.49,276.97,West,2
INV10109,2022-01-05 13:00:00,CUST1070,,Fee,11712.79,98000.61,436.85,4.86,,3
INV12095,2022-03-29 07:00:00,CUST1092,,Withdrawal,30271.13,30089.2,315.69,234.02,East,4
INV12070,2022-03-28 06:00:00,CUST1018,Checking,,815.25,73236.63,357.22,148.4,East,
INV10458,2022-01-20 02:00:00,CUST1004,Savings,,17825.96,42497.19,443.33,86.45,,4
INV11596,2022-03-08 12:00:00,CUST1058,,Withdrawal,32001.42,29802.04,101.34,58.12,South,
INV10390,2022-01-17 06:00:00,CUST1094,Investment,Interest,24307.35,34176.16,89.79,269.09,South,1
INV10867,2022-02-06 03:00:00,CUST1081,Savings,Interest,33802.86,1085.09,256.71,242.52,South,3
INV12067,2022-03-28 03:00:00,CUST1012,Savings,Fee,8186.12,70470.11,461.22,109.02,,2
INV10892,2022-02-07 04:00:00,CUST1068,Savings,Withdrawal,44045.26,2514.62,4.03,81.45,North,3
INV11963,2022-03-23 19:00:00,CUST1016,Savings,Withdrawal,19948.08,36492.07,401.07,185.41,North,2
INV11698,2022-03-12 18:00:00,CUST1089,Savings,Withdrawal,38066.16,67578.02,451.7,166.47,South,4
INV12607,2022-04-19 15:00:00,CUST1085,Investment,Fee,49459.39,919.25,150.7,71.15,North,4
INV11880,2022-03-20 08:00:00,CUST1074,Savings,Fee,46376.58,26653.36,255.11,87.15,East,5
INV11229,2022-02-21 05:00:00,CUST1088,Investment,Fee,45220.01,94922.13,288.14,79.07,East,1
INV12021,2022-03-26 05:00:00,CUST1025,Credit,,22405.29,87905.43,161.25,212.61,,1
INV11335,2022-02-25 15:00:00,CUST1018,Savings,Fee,5648.72,74969.73,41.4,157.45,West,
